,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name
4194,2.42,6.44,2.5,3.68992629,0.0469,5890.0,1.11,1.08,0.13,1,1,1492.48,0.39747637979374545,0,Kepler-680 b
4195,7.37,42.6,0.585,12.61190667,0.1058,5559.0,0.89,0.92,-0.05,1,1,1979.25,0.26386744997811923,0,Kepler-682 b
4196,1.97,4.54,3.26,2.53918318,0.0355,5703.0,0.95,0.96,-0.03,1,1,1023.07,0.47142535158169924,0,Kepler-683 b
4197,3.36,11.2,1.62,6.77030201,0.064,5493.0,0.86,0.89,-0.11,1,1,1731.27,0.3209341283805229,0,Kepler-684 b
4198,10.58,78.8,0.366,1.6255222,0.0265,5963.0,1.16,1.11,0.15,1,1,938.715,0.2542449951288909,0,Kepler-685 b
4199,9.76,68.7,0.406,3.89593684,0.046,5715.0,0.96,0.98,0.02,1,1,1357.75,0.2559971073446062,0,Kepler-688 b
4200,2.89,8.7,1.98,22.36656079,0.1449,5518.0,0.88,0.91,-0.01,1,1,1131.73,0.3563769681646333,0,Kepler-689 b
4201,5.95,29.6,0.772,7.74809437,0.081,5913.0,1.16,1.11,0.19,1,1,1665.31,0.26868608266527644,0,Kepler-690 b
4202,3.11,9.85,1.8,21.81293494,0.1495,5440.0,0.86,0.9,-0.01,1,1,991.336,0.3405895177764539,0,Kepler-692 b
4203,10.18,73.8,0.384,15.37563332,0.1121,4881.0,0.72,0.76,-0.1,2,1,1151.51,0.2594104739951592,0,Kepler-693 b
4204,2.8,8.25,2.07,6.36584161,0.0659,5700.0,0.95,0.97,0.0,1,1,1023.06,0.35842401319392075,0,Kepler-694 b
4205,9.21,62.3,0.438,3.04033042,0.0374,5181.0,0.8,0.84,-0.01,1,1,842.947,0.2565143127885257,0,Kepler-695 b
4206,6.14,31.3,0.743,4.19042557,0.0535,5903.0,1.08,1.06,0.07,1,1,1416.44,0.2663228771033917,0,Kepler-696 b
4207,4.13,16.0,1.25,3.70987065,0.0471,5513.0,0.88,0.92,-0.01,1,1,1277.33,0.29230482066101465,0,Kepler-697 b
4208,3.68,13.1,1.44,16.32976218,0.1255,5612.0,0.91,0.94,-0.03,1,1,1995.57,0.31033941332850223,0,Kepler-698 b
4209,18.181,140.16303,0.14,4.8854892,0.06067,5933.0,1.97,1.36,0.11,1,1,922.562,0.25005986750787684,0,Kepler-7 b
4210,5.99,30.0,0.767,80.8720639,0.3577,5692.0,0.96,0.98,0.04,1,1,1491.76,0.29622845896884037,0,Kepler-700 b
4211,2.84,8.45,2.03,10.35533177,0.0895,5343.0,0.84,0.88,0.0,1,1,774.152,0.3563425117383685,0,Kepler-701 b
4212,9.17,61.8,0.44,10.52629406,0.088,5419.0,0.86,0.9,0.0,1,1,992.071,0.2591266557863497,0,Kepler-702 b
4213,8.2,51.1,0.509,4.58352176,0.0535,6185.0,1.27,1.18,0.05,1,1,1156.83,0.25891799852227776,0,Kepler-703 b
4214,2.61,7.32,2.26,3.76182115,0.047,5616.0,0.96,0.97,0.09,1,1,1228.83,0.37533112403628505,0,Kepler-704 b
4215,2.93,8.91,1.95,3.16789194,0.0426,5692.0,0.96,0.97,0.01,1,1,1394.22,0.34677299702797976,0,Kepler-708 b
4216,1.88,4.19,3.47,4.34728553,0.0524,5611.0,0.91,0.94,-0.04,1,1,1448.34,0.49254615912152194,0,Kepler-710 b
4217,2.48,6.71,2.42,7.411141,0.0748,5785.0,0.99,0.98,-0.03,1,1,1089.87,0.39127032527870936,0,Kepler-713 b
4218,9.67,67.6,0.411,8.09888799,0.0832,5995.0,1.12,1.09,0.04,1,1,2083.37,0.25755631017934655,0,Kepler-714 b
4219,3.75,13.5,1.41,10.00652995,0.0933,5871.0,1.04,1.04,0.02,1,1,1327.44,0.30572872470908113,0,Kepler-715 b
4220,2.42,6.44,2.5,4.40840023,0.052,5485.0,0.85,0.88,-0.12,1,1,2805.48,0.3977202842413899,0,Kepler-717 b
4221,16.56,41600.0,50.3,2.0523499,0.0322,6191.0,1.3,1.18,0.06,1,1,1302.33,0.12341582147101558,0,Kepler-718 b
4222,8.52,54.5,0.484,5.00731778,0.0556,5777.0,0.98,0.99,-0.02,1,1,2497.51,0.258385164987113,0,Kepler-719 b
4223,8.41,53.4,0.493,4.70832654,0.0539,5618.0,0.92,0.95,0.0,1,1,1065.37,0.25852331856039584,0,Kepler-720 b
4224,2.63,7.41,2.24,4.09357325,0.0514,5863.0,1.05,1.03,0.02,1,2,1239.5,0.3734547756798156,0,Kepler-722 b
4225,2.82,8.35,2.05,105.144749,0.4471,5863.0,1.05,1.03,0.02,1,2,1239.5,0.3954364472039528,0,Kepler-722 c
4226,3.29,10.8,1.67,3.31494634,0.0433,5437.0,0.86,0.9,-0.02,1,1,853.119,0.32353989833565083,0,Kepler-724 b
4227,10.63,79.4,0.363,39.64317811,0.215,5363.0,0.84,0.88,-0.01,1,1,758.469,0.2676842506826691,0,Kepler-725 b
4228,3.26,10.7,1.7,21.80451088,0.1406,5452.0,0.85,0.88,-0.09,1,1,762.081,0.33189981287931325,0,Kepler-726 b
4229,2.53,6.94,2.35,5.15448442,0.0546,5441.0,0.86,0.89,-0.01,1,1,831.842,0.38439717692806136,0,Kepler-727 b
4230,3.34,11.1,1.64,5.74347727,0.0625,5660.0,0.93,0.95,-0.03,1,1,1765.23,0.32181756464219596,0,Kepler-728 b
4231,3.58,12.5,1.5,3.16635371,0.0432,5633.0,0.91,0.94,-0.05,1,1,1921.15,0.3099474721489697,0,Kepler-729 b
4232,1.569,3.09,4.39,2.85188338,0.03997,5620.0,1.41,1.05,0.21,1,2,1935.04,0.5843049476699324,0,Kepler-730 c
4233,2.82,8.35,2.05,20.83424726,0.1483,5418.0,0.86,0.9,0.01,1,1,916.706,0.36172820678320705,0,Kepler-733 b
4234,3.56,12.4,1.51,6.10485286,0.0583,5326.0,0.78,0.85,-0.17,1,1,1157.21,0.3117493249812339,0,Kepler-734 b
4235,2.95,9.01,1.93,11.51516988,0.0965,5107.0,0.8,0.85,0.07,1,1,695.059,0.3480414186657835,0,Kepler-735 b
4236,2.93,8.91,1.95,3.60147201,0.0428,5217.0,0.81,0.86,0.03,1,1,1005.43,0.34691991938117256,0,Kepler-736 b
4237,2.5,6.8,2.39,24.58721573,0.1552,5327.0,0.82,0.86,-0.09,1,1,1113.65,0.39476012077998496,0,Kepler-738 b
4238,3.32,11.0,1.65,12.53248465,0.1054,5601.0,0.9,0.93,-0.08,1,1,1370.65,0.32510326369572823,0,Kepler-739 b
4239,10.76,200.22,0.88,7.340711,0.0781,6000.0,1.12,1.18,0.42,1,1,1177.55,0.2689968969986598,0,Kepler-74 b
4240,4.57,18.9,1.09,3.58410122,0.0462,5438.0,0.87,0.91,0.03,1,1,1442.02,0.28267147391055947,0,Kepler-740 b
4241,2.97,9.11,1.91,7.03902374,0.0744,6129.0,1.24,1.16,0.07,1,1,1661.87,0.34493022749253494,0,Kepler-741 b
4242,2.16,5.31,2.9,9.93143556,0.0915,5849.0,1.04,1.04,0.06,1,1,1780.38,0.43806988462181135,0,Kepler-745 b
4243,5.27,24.1,0.905,35.61760587,0.1916,5096.0,0.78,0.82,-0.03,1,1,3347.16,0.284363490708229,0,Kepler-747 b
4244,2.52,6.9,2.37,7.40742793,0.0745,5934.0,1.1,1.07,0.08,1,1,1705.99,0.38657517951703196,0,Kepler-748 b
4245,11.77,3209.9,11.0,8.8849116,0.0818,5200.0,0.89,0.91,0.3,1,1,835.356,0.24872541681290494,0,Kepler-75 b
4246,3.07,9.64,1.83,9.42887179,0.093,6160.0,1.23,1.15,0.03,1,2,1296.02,0.3388273046043892,0,Kepler-750 b
4247,1.62,3.26,4.21,4.08899022,0.0533,6160.0,1.23,1.15,0.03,1,2,1296.02,0.5665992404958783,0,Kepler-750 c
4248,2.81,8.3,2.06,18.82747265,0.1353,5373.0,0.83,0.87,-0.08,1,1,1232.29,0.36188282112362696,0,Kepler-752 b
4249,2.01,4.7,3.18,14.5596237,0.116,5935.0,1.08,1.06,0.05,1,1,1770.27,0.46740816246521405,0,Kepler-754 b
4250,1.36,2.42,5.29,1.02267882,0.019,6014.0,1.13,1.08,0.02,1,1,1068.68,0.6758154807278256,0,Kepler-757 b
4251,2.27,5.77,2.71,41.805985,0.2329,5860.0,1.04,1.04,0.06,1,1,1073.48,0.4316399020674328,0,Kepler-759 b
4252,15.244,638.8383,1.1,1.5449298,0.0274,6409.0,1.32,1.2,-0.1,1,1,822.96,0.27286844595679466,0,Kepler-76 b
4253,2.03,4.78,3.14,10.12804789,0.0874,5706.0,0.93,0.95,-0.09,1,1,830.707,0.4618855225982414,0,Kepler-761 b
4254,1.64,3.33,4.15,7.33683936,0.0724,5557.0,0.89,0.92,-0.06,1,1,1047.84,0.5613048203811402,0,Kepler-764 b
4255,2.43,6.48,2.48,27.6655226,0.1754,5901.0,1.06,1.05,0.04,1,1,1076.28,0.4043792223056079,0,Kepler-765 b
4256,3.39,11.4,1.61,6.10027804,0.066,5992.0,1.15,1.1,0.09,1,1,2297.62,0.3194766510186639,0,Kepler-766 b
4257,6.64,35.7,0.67,161.5280101,0.5874,5694.0,0.94,0.96,-0.05,1,1,2251.03,0.33049617629779776,0,Kepler-767 b
4258,2.92,8.85,1.95,7.42608998,0.0778,6186.0,1.28,1.19,0.06,1,2,1169.57,0.3487097613309981,0,Kepler-769 b
4259,1.79,3.86,3.7,15.9870174,0.1297,6186.0,1.28,1.19,0.06,1,2,1169.57,0.5193971466107975,0,Kepler-769 c
4260,10.761,136.661,0.603,3.57878087,0.04501,5520.0,0.99,0.95,0.2,1,1,639.411,0.2606613789197879,0,Kepler-77 b
4261,1.82,3.97,3.62,8.73485836,0.0843,5906.0,1.05,1.03,0.01,1,1,1393.85,0.5089480247177746,0,Kepler-771 b
4262,1.82,3.97,3.62,12.99207337,0.1071,5714.0,1.11,0.98,0.03,1,1,1130.21,0.5104204698022555,0,Kepler-772 b
4263,1.43,2.63,4.94,3.74910006,0.047,5850.0,1.01,1.04,0.05,1,1,547.026,0.6413022448088102,0,Kepler-773 b
4264,3.17,10.2,1.76,11.0895723,0.1114,6403.0,2.42,1.57,0.04,1,1,917.804,0.33324020260281645,0,Kepler-774 b
4265,0.89,0.64,4.99,0.67737516,0.015,5769.0,1.02,1.01,0.05,1,1,557.652,0.7247796544800091,0,Kepler-780 b
4266,3.21,10.4,1.73,158.6853308,0.5444,5867.0,1.01,0.98,-0.14,1,1,446.844,0.3937752393659381,0,Kepler-782 b
4267,1.58,3.12,4.35,31.5922646,0.1967,5674.0,1.32,1.0,0.07,1,2,1303.72,0.5903906367489163,0,Kepler-784 b
4268,1.55,3.02,4.46,17.157236,0.1309,5676.0,1.49,1.02,0.1,1,2,1303.72,0.5963387707849995,0,Kepler-784 c
4269,2.55,7.04,2.33,8.39846269,0.0835,6159.0,1.23,1.16,0.05,1,1,1775.8,0.3833968420230504,0,Kepler-788 b
4270,2.12,5.14,2.96,8.63847725,0.0951,5870.0,1.02,1.01,-0.06,1,1,1480.16,0.44416177643676696,0,Kepler-789 b
4271,7.16,6.0,0.09,52.0902,0.287,6174.0,1.3,1.17,-0.073,1,4,1020.72,0.26677337983855703,0,Kepler-79 d
4272,3.05,9.53,1.85,14.5539759,0.1256,6383.0,1.47,1.3,0.06,1,1,1266.34,0.34207669197098817,0,Kepler-791 b
4273,1.96,4.5,3.28,11.30119217,0.0988,5971.0,1.12,1.09,0.08,1,1,1425.47,0.47649908767275306,0,Kepler-792 b
4274,1.37,2.45,5.24,4.24153639,0.0491,5745.0,0.97,0.98,0.0,1,1,985.699,0.6716967153742512,0,Kepler-793 b
4275,2.11,5.1,2.98,11.13125132,0.1036,5839.0,1.38,1.19,0.34,1,1,931.192,0.4468777546216757,0,Kepler-794 b
4276,1.68,3.46,4.01,29.6193421,0.1817,5631.0,0.96,0.94,-0.02,2,1,492.122,0.5557497624466096,0,Kepler-795 b
4277,1.3,2.24,5.6,6.40087618,0.0662,5475.0,1.09,0.93,0.09,1,1,817.584,0.6996667256413183,0,Kepler-796 b
4278,2.17,5.35,2.88,27.07237711,0.181,5680.0,0.95,0.96,-0.02,1,1,1315.26,0.442332437060117,0,Kepler-797 b
4279,2.39,6.3,2.54,13.71933369,0.1174,6224.0,1.29,1.19,0.03,1,1,972.274,0.404785095386426,0,Kepler-798 b
4280,6.88,37.9,0.64,133.4605235,0.5167,5681.0,0.93,0.95,-0.07,1,2,1509.084,0.315376573012275,0,Kepler-799 b
4281,2.781,8.15,2.08,15.19419956,0.1214,5588.0,1.59,1.03,0.14,1,2,1509.084,0.3628580698078642,0,Kepler-799 c
4282,15.872,187.5197,0.27,3.5224991,0.0474,6213.0,1.49,1.21,-0.055,1,1,1021.87,0.2525999954798773,0,Kepler-8 b
4283,2.85,8.5,2.02,14.13176026,0.1106,5315.0,0.82,0.85,-0.09,1,1,1019.26,0.35680545965608984,0,Kepler-800 b
4284,3.54,12.3,1.52,40.0587473,0.2265,5507.0,0.9,0.93,0.06,1,1,780.585,0.32471030968487047,0,Kepler-802 b
4285,3.79,13.8,1.39,50.28638192,0.2678,5919.0,1.12,1.05,0.02,1,1,639.771,0.31901354941056304,0,Kepler-803 b
4286,2.89,8.7,1.98,30.8638931,0.1978,6112.0,1.65,1.19,-0.06,1,1,638.49,0.3594455155319909,0,Kepler-805 b
4287,1.14,1.55,5.75,8.09219642,0.0764,5770.0,1.16,0.99,0.0,1,1,361.896,0.7342856357675746,0,Kepler-806 b
4288,3.01,9.32,1.88,55.63934,0.2901,5734.0,0.98,0.99,0.04,1,1,961.405,0.3599574643476869,0,Kepler-809 b
4289,1.93,4.38,3.35,4.59725385,0.055,5803.0,1.04,1.03,0.1,1,1,1458.59,0.48092902245392954,0,Kepler-810 b
4290,2.7,7.75,2.16,23.58447697,0.1583,5747.0,1.24,1.01,0.05,1,1,985.041,0.37318249420412863,0,Kepler-811 b
4291,3.55,12.3,1.51,10.11716531,0.1024,6761.0,1.71,1.45,0.02,1,1,1482.74,0.3133856213575284,0,Kepler-812 b
4292,2.14,5.22,2.93,19.12947337,0.1439,5743.0,0.93,0.95,-0.13,1,1,840.0,0.4445275448602846,0,Kepler-813 b
4293,2.12,5.14,2.96,6.1469851,0.0695,6162.0,1.22,1.15,0.01,1,1,2055.77,0.4433081956934753,0,Kepler-814 b
4294,4.11,15.8,1.25,8.57503552,0.0888,5028.0,3.42,1.25,-0.03,1,1,1259.28,0.2942603166949314,0,Kepler-815 b
4295,10.24,74.5,0.381,10.50682565,0.0895,5286.0,0.85,0.9,0.16,1,1,983.697,0.25764332106653964,0,Kepler-816 b
4296,9.03,60.2,0.449,3.99010623,0.0493,5861.0,1.03,1.03,0.02,1,1,1484.46,0.2571194706834881,0,Kepler-817 b
4297,5.11,22.9,0.943,10.03538581,0.0886,5638.0,0.92,0.94,-0.08,1,1,925.037,0.277027707353714,0,Kepler-818 b
4298,6.09,30.8,0.749,127.8338098,0.5829,6260.0,1.36,1.23,0.09,1,1,1387.2,0.31654793358825334,0,Kepler-820 b
4299,1.77,3.78,3.75,3.22296927,0.0412,5928.0,1.08,1.06,0.04,1,1,860.391,0.520241308271115,0,Kepler-822 b
4300,1.57,3.09,4.39,4.16809082,0.0507,5643.0,0.96,0.98,0.06,1,1,1389.27,0.5845625064208718,0,Kepler-823 b
4301,1.87,4.16,3.5,4.51436633,0.055,6035.0,1.22,1.15,0.14,1,1,1201.4,0.49524920783649024,0,Kepler-824 b
4302,1.25,2.1,5.91,4.48758907,0.0528,6079.0,1.15,1.05,-0.12,1,1,779.596,0.6937350443734648,0,Kepler-826 b
4303,5.63,27.0,0.831,51.92927591,0.2742,5602.0,0.91,0.93,-0.06,1,1,2046.68,0.2872007325742781,0,Kepler-827 b
4304,2.11,5.1,2.98,6.88337562,0.0678,5698.0,0.97,0.98,0.03,1,1,1073.76,0.4454159871824375,0,Kepler-829 b
4305,1.7,3.53,3.95,11.29695137,0.1033,6037.0,1.11,1.07,-0.02,1,1,1122.0,0.5431496602036537,0,Kepler-830 b
4306,1.27,2.15,5.77,5.62153941,0.0603,5732.0,0.97,0.99,0.02,1,1,593.54,0.6969579348905114,0,Kepler-831 b
4307,2.06,4.9,3.08,7.1396941,0.075,5596.0,0.9,0.92,-0.08,1,1,1688.12,0.45499309525140674,0,Kepler-832 b
4308,2.79,8.2,2.07,11.41909375,0.107,5954.0,1.11,1.08,0.08,1,1,2406.33,0.36071614245234124,0,Kepler-835 b
4309,2.73,7.9,2.13,11.36112327,0.1013,5895.0,1.04,1.03,-0.01,1,1,980.035,0.36609229620486633,0,Kepler-836 b
4310,2.73,7.9,2.13,15.74957994,0.1266,5770.0,0.96,0.98,-0.06,1,1,1104.04,0.3676213622089515,0,Kepler-838 b
4311,2.57,7.13,2.31,37.8144514,0.2341,6058.0,1.31,1.22,0.29,1,1,944.561,0.39184148276945646,0,Kepler-839 b
4312,5.23,23.8,0.914,124.4198398,0.479,5324.0,0.81,0.85,-0.09,1,1,998.961,0.32199756610974634,0,Kepler-841 b
4313,2.59,7.22,2.28,2.05387982,0.0313,5830.0,1.03,1.02,0.05,1,1,1165.66,0.3767711480276858,0,Kepler-843 b
4314,2.48,6.71,2.42,19.80792185,0.1399,5579.0,0.91,0.94,0.0,1,1,1127.12,0.3955905466051497,0,Kepler-846 b
4315,1.7,3.53,3.95,6.91134416,0.072,5695.0,1.2,1.01,0.15,1,1,1378.47,0.5416400962517912,0,Kepler-848 b
4316,8.082,298.7587,3.09,394.62508,1.137,5950.0,1.82,1.26,0.145,1,1,822.134,0.5227051664066584,0,Kepler-849 b
4317,1.78,3.82,3.72,7.19303878,0.0744,5932.0,1.09,1.06,0.03,1,1,1661.28,0.5187425968288654,0,Kepler-850 b
4318,2.54,6.99,2.34,44.9309804,0.2654,6100.0,1.16,1.19,0.22,1,1,1619.03,0.39764745583485267,0,Kepler-852 b
4319,1.69,3.5,3.98,7.16892463,0.0779,6350.0,1.55,1.3,0.07,1,1,568.676,0.5447629584346007,0,Kepler-853 b
4320,8.35,52.7,0.497,7.8866311,0.0762,5835.0,1.03,1.03,0.06,1,1,1506.58,0.25971880356708704,0,Kepler-855 b
4321,9.3,63.3,0.432,8.02768059,0.0787,5535.0,0.93,0.96,0.12,1,1,1351.17,0.25806200467488033,0,Kepler-856 b
4322,6.8,37.2,0.65,85.35129427,0.3751,5773.0,0.99,0.99,0.02,1,1,983.502,0.2938959626008017,0,Kepler-857 b
4323,4.87,21.1,1.0,76.13602028,0.3403,5653.0,0.91,0.96,-0.04,1,1,298.532,0.3050291399674516,0,Kepler-858 b
4324,3.24,10.6,1.71,5.10137945,0.058,5836.0,1.06,1.04,0.09,1,1,1056.36,0.3270870517297883,0,Kepler-860 b
4325,2.21,5.52,2.81,3.14866453,0.039,5333.0,0.84,0.88,0.04,1,1,1039.03,0.4272923456584626,0,Kepler-862 b
4326,2.9,8.75,1.97,15.59461874,0.122,5678.0,0.95,0.96,-0.03,1,1,1499.66,0.35316254064586977,0,Kepler-863 b
4327,2.4,6.35,2.52,5.83376092,0.0687,5754.0,1.0,1.0,0.04,1,2,2022.9,0.4005351700025617,0,Kepler-864 b
4328,1.62,3.26,4.21,2.42150341,0.0382,6213.0,1.2,1.27,0.36,1,2,2022.9,0.5660343979254682,0,Kepler-864 c
4329,4.64,19.4,1.07,150.242127,0.5375,5541.0,0.91,0.92,-0.02,1,1,1195.54,0.342683403666096,0,Kepler-867 b
4330,2.05,4.86,3.1,5.03251791,0.0575,5614.0,0.89,0.93,-0.08,1,1,1593.13,0.45621426139993937,0,Kepler-868 b
4331,3.61,12.7,1.48,40.4287755,0.2244,5664.0,0.95,0.97,0.02,1,1,939.455,0.3219029728722009,0,Kepler-869 b
4332,13.49,324.2,0.729,114.73635,0.481,5600.0,1.82,1.1,-0.17,1,2,1232.9,0.30785814570425146,0,Kepler-87 b
4333,6.14,6.4,0.152,191.2318,0.676,5600.0,1.82,1.1,-0.17,1,2,1232.9,0.33500651898981043,0,Kepler-87 c
4334,2.78,8.15,2.08,21.3587621,0.1539,5857.0,1.02,1.01,-0.01,1,1,1259.46,0.3650901237237039,0,Kepler-870 b
4335,3.74,13.5,1.42,22.0459018,0.1572,5993.0,1.14,1.11,0.09,1,1,1976.05,0.3104541084793838,0,Kepler-871 b
4336,1.99,4.62,3.22,2.57885507,0.0362,5902.0,1.08,1.05,0.04,1,1,879.683,0.46733388969933826,0,Kepler-872 b
4337,3.75,13.5,1.41,20.5533844,0.1542,6163.0,1.27,1.18,0.07,1,1,1182.22,0.3094210542960732,0,Kepler-873 b
4338,3.94,14.7,1.32,40.0686727,0.2234,6020.0,1.13,1.09,0.03,1,1,1082.16,0.3102873042509737,0,Kepler-874 b
4339,2.9,8.75,1.97,27.5073799,0.1771,5958.0,1.11,1.06,0.03,1,1,1242.62,0.35740532132604463,0,Kepler-875 b
4340,2.57,7.13,2.31,33.3855938,0.2012,5792.0,1.02,1.02,0.05,1,1,802.672,0.3902023352713138,0,Kepler-879 b
4341,13.1,965.147,2.36,1403.0,2.46633,5466.0,0.9,0.99,0.27,1,3,376.863,0.20764420409445683,0,Kepler-88 d
4342,2.66,7.56,2.21,7.71468975,0.0915,6761.0,1.74,1.46,0.03,1,2,601.324,0.37176028957847923,0,Kepler-880 b
4343,2.87,8.6,2.0,11.8061737,0.1216,6900.0,2.6,1.71,0.0,1,2,601.324,0.3543175793268218,0,Kepler-880 c
4344,1.78,3.82,3.72,4.44448017,0.0552,5961.0,1.09,1.06,0.0,1,1,1375.18,0.5178049943095391,0,Kepler-881 b
4345,1.78,3.82,3.72,12.98495573,0.1055,6116.0,1.09,1.06,-0.13,1,1,627.455,0.5207416165128013,0,Kepler-883 b
4346,1.23,2.04,6.02,5.69919514,0.0622,5715.0,0.94,1.0,0.05,1,1,476.733,0.6932645751071971,0,Kepler-884 b
4347,2.5,6.8,2.39,18.11472949,0.1432,6187.0,1.35,1.21,0.11,1,1,651.318,0.39245625126331096,0,Kepler-885 b
4348,1.52,2.92,4.57,6.24146367,0.067,6098.0,1.16,1.1,-0.01,1,1,711.297,0.6039666972452694,0,Kepler-886 b
4349,1.84,4.04,3.56,20.42228798,0.1536,6194.0,1.29,1.19,0.08,1,2,886.588,0.5075629822632451,0,Kepler-887 b
4350,1.13,1.51,5.75,7.63846023,0.0797,6194.0,1.29,1.19,0.08,1,2,886.588,0.7370423840954715,0,Kepler-887 c
4351,1.09,1.32,5.6,3.744439,0.0492,5961.0,1.25,1.14,0.19,1,1,598.313,0.7564667189046057,0,Kepler-889 b
4352,8.89,58.6,0.458,52.75875577,0.2944,5954.0,1.13,1.09,0.09,1,1,1712.12,0.2750623166926882,0,Kepler-890 b
4353,6.41,33.6,0.701,53.44945593,0.2881,5887.0,1.07,1.06,0.09,1,1,2340.58,0.28270449692618377,0,Kepler-891 b
4354,3.03,9.43,1.86,6.33855761,0.0699,5820.0,0.99,1.0,-0.03,1,1,1285.59,0.34041692602956347,0,Kepler-893 b
4355,2.53,6.94,2.35,144.547396,0.5164,5262.0,0.81,0.84,-0.1,1,2,2334.93,0.4421891308552161,0,Kepler-896 b
4356,3.15,10.1,1.78,29.5422566,0.1792,5510.0,0.8,0.88,-0.16,1,2,2334.93,0.34117299644100724,0,Kepler-896 c
4357,2.39,6.3,2.54,8.0472642,0.077,5839.0,1.04,1.03,0.04,1,1,1519.25,0.4028231787383801,0,Kepler-897 b
4358,2.68,7.65,2.18,19.17891293,0.1392,5595.0,0.91,0.93,-0.06,1,1,1246.43,0.3735043060945096,0,Kepler-899 b
4359,8.29,43.4,0.42,19.23891,0.143,5774.0,0.96,1.02,0.05,1,3,628.257,0.2618253605170466,0,Kepler-9 b
4360,8.08,29.9,0.31,38.9853,0.227,5774.0,0.96,1.02,0.05,1,3,628.257,0.2664431474118312,0,Kepler-9 c
4361,2.54,6.99,2.34,40.1099547,0.223,5647.0,0.93,0.95,0.0,1,1,1165.34,0.3958290329099668,0,Kepler-902 b
4362,2.01,4.7,3.18,10.3507721,0.0907,5682.0,0.97,0.98,0.05,1,2,1369.24,0.46594608729339715,0,Kepler-903 b
4363,2.53,6.94,2.35,62.9228557,0.302,5682.0,0.97,0.98,0.05,1,2,1369.24,0.40570847223569495,0,Kepler-903 c
4364,1.77,3.78,3.75,3.02166863,0.0417,6160.0,1.25,1.16,0.05,1,1,978.125,0.5201731447931495,0,Kepler-904 b
4365,1.41,2.57,5.04,5.08274652,0.0572,5461.0,0.86,0.95,0.09,1,1,529.268,0.6516406954151909,0,Kepler-905 b
4366,2.11,5.1,2.98,41.6979976,0.2359,6035.0,1.02,1.06,-0.09,1,1,757.791,0.4579128946886673,0,Kepler-906 b
4367,1.2,1.87,5.95,15.86621821,0.1225,6106.0,1.38,1.08,-0.15,1,1,352.0,0.7087310627457967,0,Kepler-907 b
4368,1.22,1.98,5.99,1.34059747,0.0247,5973.0,1.12,1.11,0.15,3,1,290.843,0.6961077531880896,0,Kepler-908 b
4369,1.47,2.76,4.77,13.93290318,0.1175,6154.0,1.23,1.17,0.08,1,1,309.596,0.6271708749712585,0,Kepler-909 b
4370,15.323,257.4423,0.4,6.24658,0.0731,4550.0,6.3,1.31,0.11,1,1,1294.69,0.25660157275153234,0,Kepler-91 b
4371,0.82,0.477,4.75,2.36436901,0.0382,6230.0,1.5,1.26,0.12,1,1,400.289,0.6922325122294661,0,Kepler-910 b
4372,2.6,7.27,2.27,20.310501,0.1549,6112.0,1.99,1.34,0.03,1,1,556.168,0.3820790294429737,0,Kepler-911 b
4373,2.8,8.25,2.07,2.53475627,0.0339,5998.0,1.11,1.07,0.02,1,1,2004.72,0.3571220179122761,0,Kepler-912 b
4374,3.858,14.2,1.36,5.93911982,0.0699,6068.0,1.8,1.29,0.16,1,2,991.618,0.30072076790954244,0,Kepler-913 c
4375,1.38,2.48,5.19,4.40966548,0.0544,5877.0,1.15,1.1,0.22,1,1,753.723,0.666595733450647,0,Kepler-914 b
4376,1.5,2.86,4.66,4.59489604,0.0566,6173.0,1.38,1.21,0.08,1,1,849.036,0.6120374019190828,0,Kepler-915 b
4377,1.91,4.31,3.4,2.97041437,0.0378,5418.0,0.76,0.8,-0.38,1,1,3460.51,0.4850871324005479,0,Kepler-917 b
4378,1.74,3.68,3.84,4.85386933,0.0569,6028.0,1.14,1.11,0.06,1,1,1025.03,0.529483631524802,0,Kepler-918 b
4379,2.25,5.69,2.74,11.04603384,0.0981,6113.0,1.21,1.15,0.07,1,1,1119.87,0.42352048858558167,0,Kepler-919 b
4380,3.51,64.3,2.098071,13.749,0.122268,5883.0,1.7,1.21,0.138,1,3,477.992,0.3338737260763933,0,Kepler-92 b
4381,2.6,6.1,4.747125,26.723,0.190427,5883.0,1.7,1.21,0.138,1,3,477.992,0.4894682486146041,0,Kepler-92 c
4382,2.87,8.6,2.0,51.300634,0.2716,5663.0,0.91,0.93,-0.12,1,1,934.49,0.36878062743603945,0,Kepler-921 b
4383,1.38,2.48,5.19,6.93366476,0.0715,5988.0,1.26,1.11,0.07,1,1,1000.28,0.6674563861383526,0,Kepler-923 b
4384,3.07,9.64,1.83,61.0370117,0.3359,6167.0,1.23,1.14,0.01,1,1,1053.04,0.35792436845789943,0,Kepler-924 b
4385,2.31,5.95,2.65,52.0688601,0.2739,5806.0,1.01,1.01,0.03,1,1,921.361,0.42971577859466725,0,Kepler-926 b
4386,1.72,3.61,3.9,9.1149903,0.0866,5743.0,0.99,0.99,0.03,1,1,831.685,0.5368499989422267,0,Kepler-927 b
4387,1.11,1.41,5.67,0.92103214,0.0192,5869.0,1.02,1.01,-0.04,1,1,1311.23,0.7453406172593264,0,Kepler-929 b
